grade,unit,section,sectionType,exerciseNumber,sourceImage,sourceAsset,sourceRegion,activityType,verificationStatus,activationStatus
3,11,book-grammar-practice-2,Grammar Practice 2,multiple / mapped,175.png,grade3-source/original/175.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,11,book-writing,Writing,multiple / mapped,176.png | 177.png,grade3-source/original/176.webp | grade3-source/original/177.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,11,book-project,Project,multiple / mapped,176.png | 177.png,grade3-source/original/176.webp | grade3-source/original/177.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,11,book-review-unit-check,Review/Unit Check,multiple / mapped,176.png | 177.png,grade3-source/original/176.webp | grade3-source/original/177.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,11,book-writing-skill,Writing Skill,multiple / mapped,177.png,grade3-source/original/177.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,11,sourcebook,Khác,multiple / mapped,164.png | 165.png | 166.png | 167.png | 168.png | 169.png | 170.png | 171.png | 172.png | 173.png | 174.png | 175.png | 176.png | 177.png,grade3-source/original/164.webp | grade3-source/original/165.webp | grade3-source/original/166.webp | grade3-source/original/167.webp | grade3-source/original/168.webp | grade3-source/original/169.webp | grade3-source/original/170.webp | grade3-source/original/171.webp | grade3-source/original/172.webp | grade3-source/original/173.webp | grade3-source/original/174.webp | grade3-source/original/175.webp | grade3-source/original/176.webp | grade3-source/original/177.webp,full_page_capture,mapping_only,verified_from_image,mapped_not_yet_interactive
3,12,book-big-question,Big Question,multiple / mapped,178.png,grade3-source/original/178.webp,full_page_capture; section heading or content area,mapping_only,verified_from_image,mapped_not_yet_interactive
3,12,book-clil-content,CLIL/Content,multiple / mapped,178.png | 183.png,grade3-source/original/178.webp | grade3-source/original/183.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,12,book-vocabulary-1,Vocabulary 1,multiple / mapped,179.png | 180.png,grade3-source/original/179.webp | grade3-source/original/180.webp,full_page_capture; section heading or content area,interactive_bookExercise,verified_from_image,active
3,12,book-reading-1,Reading 1,multiple / mapped,180.png | 181.png | 182.png | 183.png,grade3-source/original/180.webp | grade3-source/original/181.webp | grade3-source/original/182.webp | grade3-source/original/183.webp,full_page_capture; section heading or content area,interactive_bookExercise,ocr_extracted_needs_review,active
3,12,book-vocabulary-in-reading,Vocabulary in Reading,multiple / mapped,180.png | 181.png | 182.png | 183.png | 184.png | 185.png | 186.png | 187.png | 188.png,grade3-source/original/180.webp | grade3-source/original/181.webp | grade3-source/original/182.webp | grade3-source/original/183.webp | grade3-source/original/184.webp | grade3-source/original/185.webp | grade3-source/original/186.webp | grade3-source/original/187.webp | grade3-source/original/188.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,12,book-reading-skill,Reading Skill,multiple / mapped,182.png | 188.png,grade3-source/original/182.webp | grade3-source/original/188.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,12,book-grammar-1,Grammar 1,multiple / mapped,184.png | 185.png,grade3-source/original/184.webp | grade3-source/original/185.webp,full_page_capture; section heading or content area,interactive_bookExercise,ocr_extracted_needs_review,active
3,12,book-grammar-practice-1,Grammar Practice 1,multiple / mapped,184.png,grade3-source/original/184.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,12,book-listening,Listening,multiple / mapped,184.png | 185.png,grade3-source/original/184.webp | grade3-source/original/185.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,12,book-speaking-communication,Speaking/Communication,multiple / mapped,184.png | 189.png,grade3-source/original/184.webp | grade3-source/original/189.webp,full_page_capture; section heading or content area,interactive_bookExercise,ocr_extracted_needs_review,active
3,12,book-reading-2,Reading 2,multiple / mapped,184.png | 185.png | 186.png | 187.png | 188.png,grade3-source/original/184.webp | grade3-source/original/185.webp | grade3-source/original/186.webp | grade3-source/original/187.webp | grade3-source/original/188.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,12,book-vocabulary-2,Vocabulary 2,multiple / mapped,185.png | 186.png,grade3-source/original/185.webp | grade3-source/original/186.webp,full_page_capture; section heading or content area,interactive_bookExercise,verified_from_image,active
3,12,book-pronunciation,Pronunciation,multiple / mapped,186.png,grade3-source/original/186.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,12,book-grammar-2,Grammar 2,multiple / mapped,188.png | 189.png | 190.png,grade3-source/original/188.webp | grade3-source/original/189.webp | grade3-source/original/190.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,12,book-grammar-practice-2,Grammar Practice 2,multiple / mapped,189.png,grade3-source/original/189.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,12,book-writing,Writing,multiple / mapped,190.png,grade3-source/original/190.webp,full_page_capture; section heading or content area,interactive_bookExercise,ocr_extracted_needs_review,active
3,12,book-project,Project,multiple / mapped,190.png,grade3-source/original/190.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,12,book-review-unit-check,Review/Unit Check,multiple / mapped,190.png,grade3-source/original/190.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,12,sourcebook,Khác,multiple / mapped,178.png | 179.png | 180.png | 181.png | 182.png | 183.png | 184.png | 185.png | 186.png | 187.png | 188.png | 189.png | 190.png,grade3-source/original/178.webp | grade3-source/original/179.webp | grade3-source/original/180.webp | grade3-source/original/181.webp | grade3-source/original/182.webp | grade3-source/original/183.webp | grade3-source/original/184.webp | grade3-source/original/185.webp | grade3-source/original/186.webp | grade3-source/original/187.webp | grade3-source/original/188.webp | grade3-source/original/189.webp | grade3-source/original/190.webp,full_page_capture,mapping_only,verified_from_image,mapped_not_yet_interactive
